Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Asthma,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,COP
2022,PA,Pennsylvania,Allegheny,42003,42003403500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.8,,,10.5,13.3,4352,3423,POINT (-79.7599875 40.6044724),42003403500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.3
2022,PA,Pennsylvania,Berks,42011,42011012902,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.6,11.2,3810,3095,POINT (-75.7714065 40.371719),42011012902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.1
2022,PA,Pennsylvania,Allegheny,42003,42003563202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.4,13.2,1903,1736,POINT (-79.9977886 40.4554443),42003563202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Allegheny,42003,42003401100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.3,11.7,4601,3824,POINT (-79.7151954 40.6510266),42003401100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Berks,42011,42011010201,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.1,4444,3538,POINT (-76.0188596 40.4723196),42011010201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Allegheny,42003,42003407001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.2,11.7,5586,4614,POINT (-79.8716963 40.6489715),42003407001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.2
2022,PA,Pennsylvania,Allegheny,42003,42003489001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.7,11.0,4703,3806,POINT (-79.9506991 40.329498),42003489001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Allegheny,42003,42003564800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.9,,,12.3,15.5,1819,1420,POINT (-79.8790624 40.4464112),42003564800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.3
2022,PA,Pennsylvania,Allegheny,42003,42003564200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.7,2094,1837,POINT (-79.7909231 40.3325559),42003564200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.5
2022,PA,Pennsylvania,Bradford,42015,42015950300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,5461,4319,POINT (-76.520848 41.9857219),42015950300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.1
2022,PA,Pennsylvania,Allegheny,42003,42003486900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.7,,,12.2,15.4,1389,1012,POINT (-79.8481653 40.363937),42003486900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.3
2022,PA,Pennsylvania,Allegheny,42003,42003409001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.3,10.6,9192,6775,POINT (-80.0383162 40.633725),42003409001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.3
2022,PA,Pennsylvania,Berks,42011,42011002500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.6,,,11.1,14.2,3499,2661,POINT (-75.934571 40.3334409),42011002500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,13.2
2022,PA,Pennsylvania,Allegheny,42003,42003563900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.1,11.6,3891,3249,POINT (-79.8445642 40.4176766),42003563900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.8
2022,PA,Pennsylvania,Berks,42011,42011013501,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.0,11.8,3823,2911,POINT (-75.9060783 40.46965),42011013501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Blair,42013,42013010600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.2,2159,1791,POINT (-78.3773348 40.4803622),42013010600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.8
2022,PA,Pennsylvania,Allegheny,42003,42003488100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.2,2149,1760,POINT (-79.8877298 40.3867738),42003488100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.0
2022,PA,Pennsylvania,Allegheny,42003,42003491200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.6,11.0,2114,1810,POINT (-79.9168376 40.3101461),42003491200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.1
2022,PA,Pennsylvania,Allegheny,42003,42003411002,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.8,,,7.8,10.0,6076,4604,POINT (-80.083212 40.6453535),42003411002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.1
2022,PA,Pennsylvania,Allegheny,42003,42003484300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.5,3122,2520,POINT (-79.8963924 40.4060107),42003484300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.0
2022,PA,Pennsylvania,Allegheny,42003,42003413400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.2,,,8.1,10.4,4517,3476,POINT (-80.0053486 40.5609612),42003413400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.4
2022,PA,Pennsylvania,Allegheny,42003,42003413100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.5,10.8,6998,5528,POINT (-80.0280083 40.6002052),42003413100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.6
2022,PA,Pennsylvania,Allegheny,42003,42003414200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.5,10.9,5936,4635,POINT (-79.9455334 40.5657767),42003414200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Berks,42011,42011013901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.0,11.7,4297,3510,POINT (-75.9068234 40.6005451),42011013901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Allegheny,42003,42003478200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.3,11.8,5719,4557,POINT (-79.9720776 40.3736284),42003478200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.9
2022,PA,Pennsylvania,Allegheny,42003,42003504100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.2,,,10.7,13.7,5026,3980,POINT (-79.8304402 40.3835414),42003504100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Berks,42011,42011010702,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.1,11.9,4722,3653,POINT (-76.0671966 40.3144803),42011010702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Allegheny,42003,42003520001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.1,3258,2838,POINT (-79.8161434 40.4310759),42003520001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Allegheny,42003,42003496102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.5,4370,3616,POINT (-79.8487133 40.2472863),42003496102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.4
2022,PA,Pennsylvania,Beaver,42007,42007601300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.2,13.1,2729,2039,POINT (-80.3150389 40.7534108),42007601300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Allegheny,42003,42003429600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.1,11.6,3588,2983,POINT (-80.048046 40.509689),42003429600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Allegheny,42003,42003431100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.2,3253,2748,POINT (-80.0506435 40.4901465),42003431100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.2
2022,PA,Pennsylvania,Allegheny,42003,42003429202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,10.8,4605,3628,POINT (-79.9952459 40.5243542),42003429202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.3
2022,PA,Pennsylvania,Allegheny,42003,42003428100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,11.9,1187,981,POINT (-79.9808153 40.473929),42003428100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Allegheny,42003,42003425000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.5,,,10.2,13.0,3437,2816,POINT (-79.9496305 40.4951611),42003425000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.1
2022,PA,Pennsylvania,Allegheny,42003,42003488400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.0,12.7,4649,3738,POINT (-79.8663581 40.3631352),42003488400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Beaver,42007,42007600702,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.3,4670,3718,POINT (-80.3832174 40.7514634),42007600702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Allegheny,42003,42003491101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.4,10.7,7681,5722,POINT (-79.9520491 40.3008731),42003491101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.4
2022,PA,Pennsylvania,Blair,42013,42013100900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.4,,,10.0,13.0,3993,3147,POINT (-78.3780198 40.5491778),42013100900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Allegheny,42003,42003426800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.1,5150,4225,POINT (-79.950049 40.5420387),42003426800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.9
2022,PA,Pennsylvania,Allegheny,42003,42003418000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.3,1672,1432,POINT (-79.8009841 40.5430237),42003418000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Allegheny,42003,42003421200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.3,10.7,4315,3432,POINT (-79.9232115 40.5146919),42003421200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.5
2022,PA,Pennsylvania,Allegheny,42003,42003468800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,11.9,2553,2199,POINT (-80.0945579 40.4065071),42003468800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Allegheny,42003,42003560400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.7,1553,1411,POINT (-79.8902486 40.4446694),42003560400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.1
2022,PA,Pennsylvania,Allegheny,42003,42003488200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.7,,,11.3,14.3,3441,2669,POINT (-79.873923 40.3908627),42003488200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.3
2022,PA,Pennsylvania,Armstrong,42005,42005951800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.4,,,9.9,12.8,2149,1684,POINT (-79.6021556 40.6304423),42005951800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Berks,42011,42011011903,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.0,5175,3944,POINT (-75.7412545 40.3029165),42011011903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.6
2022,PA,Pennsylvania,Armstrong,42005,42005950900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.0,11.7,4922,4098,POINT (-79.5128186 40.765054),42005950900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Allegheny,42003,42003473401,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.4,10.7,3731,2848,POINT (-80.0426207 40.3718229),42003473401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.0
2022,PA,Pennsylvania,Beaver,42007,42007600602,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.0,2680,2204,POINT (-80.4600137 40.7642585),42007600602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Allegheny,42003,42003562400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.5,,,11.0,14.0,2363,1851,POINT (-80.0024336 40.4127134),42003562400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.0
2022,PA,Pennsylvania,Berks,42011,42011011000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.7,11.4,4765,3746,POINT (-75.9833337 40.3334896),42011011000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Bradford,42015,42015950700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.6,4426,3400,POINT (-76.8195622 41.7962442),42015950700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.0
2022,PA,Pennsylvania,Armstrong,42005,42005950500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.0,11.7,5342,4323,POINT (-79.5607087 40.8669779),42005950500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Allegheny,42003,42003484500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.3,5614,4703,POINT (-79.9042014 40.3822022),42003484500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Allegheny,42003,42003417100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.3,2166,1777,POINT (-79.7844339 40.5441473),42003417100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Allegheny,42003,42003523800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.4,4687,3978,POINT (-79.8420202 40.4918127),42003523800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Berks,42011,42011000100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.4,,,10.9,14.1,6076,4711,POINT (-75.9249687 40.3352705),42011000100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.6
2022,PA,Pennsylvania,Bedford,42009,42009960100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.7,12.6,3573,2780,POINT (-78.3106239 40.2301016),42009960100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Blair,42013,42013010404,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.7,12.6,3871,3117,POINT (-78.3151424 40.602599),42013010404,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Armstrong,42005,42005951400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.7,12.6,2472,2045,POINT (-79.549422 40.6413503),42005951400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.7
2022,PA,Pennsylvania,Beaver,42007,42007605500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,8.9,11.6,5011,4130,POINT (-80.3384654 40.6577035),42007605500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Allegheny,42003,42003461000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.0,1108,952,POINT (-80.1138435 40.5066796),42003461000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.5
2022,PA,Pennsylvania,Berks,42011,42011000500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,3702,2632,POINT (-75.9215479 40.3626613),42011000500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Berks,42011,42011011603,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.7,11.3,5538,4705,POINT (-75.9327943 40.2754231),42011011603,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Allegheny,42003,42003523200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.3,,,10.9,13.7,3743,2941,POINT (-79.8533692 40.4626132),42003523200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.6
2022,PA,Pennsylvania,Berks,42011,42011001200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.7,1854,1321,POINT (-75.9355439 40.3411298),42011001200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.1
2022,PA,Pennsylvania,Blair,42013,42013011600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.9,12.9,3788,2950,POINT (-78.5081502 40.3127197),42013011600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Allegheny,42003,42003459201,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.5,10.9,7344,6199,POINT (-80.1316049 40.4416666),42003459201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.3
2022,PA,Pennsylvania,Blair,42013,42013010701,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,3490,3086,POINT (-78.3898244 40.547342),42013010701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.6
2022,PA,Pennsylvania,Allegheny,42003,42003450700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.5,3033,2569,POINT (-80.1577271 40.5072482),42003450700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.7
2022,PA,Pennsylvania,Beaver,42007,42007604500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.6,,,11.1,14.3,2269,1711,POINT (-80.2512637 40.623713),42007604500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.7
2022,PA,Pennsylvania,Berks,42011,42011002002,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.3,,,10.7,13.9,3268,2172,POINT (-75.9088343 40.3266565),42011002002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.3
2022,PA,Pennsylvania,Allegheny,42003,42003521200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.1,11.5,4521,3851,POINT (-79.7965493 40.4257074),42003521200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.5
2022,PA,Pennsylvania,Allegheny,42003,42003451104,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,10.8,3966,2925,POINT (-80.2537457 40.5375498),42003451104,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.5
2022,PA,Pennsylvania,Allegheny,42003,42003470501,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,7.7,,,6.8,8.7,4317,3448,POINT (-80.0594447 40.3976159),42003470501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.6
2022,PA,Pennsylvania,Allegheny,42003,42003486700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.5,,,11.1,14.1,2212,1672,POINT (-79.8588904 40.3779317),42003486700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.4
2022,PA,Pennsylvania,Allegheny,42003,42003458001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.3,,,8.2,10.5,4333,3621,POINT (-80.1290569 40.3867482),42003458001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.6
2022,PA,Pennsylvania,Allegheny,42003,42003453003,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,9.0,11.4,2184,1851,POINT (-80.1918441 40.4258017),42003453003,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Allegheny,42003,42003456003,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.2,,,8.1,10.4,8059,5714,POINT (-80.1743251 40.3551078),42003456003,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.2
2022,PA,Pennsylvania,Allegheny,42003,42003516100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.5,10.9,1406,1195,POINT (-79.8886054 40.4309181),42003516100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.4
2022,PA,Pennsylvania,Allegheny,42003,42003551900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.6,,,12.1,15.2,1330,1135,POINT (-79.8493157 40.3551633),42003551900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,18.3
2022,PA,Pennsylvania,Allegheny,42003,42003522000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.2,,,10.9,13.7,3101,2355,POINT (-79.776354 40.4077743),42003522000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.9
2022,PA,Pennsylvania,Allegheny,42003,42003435000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,11.9,2525,2035,POINT (-80.0962166 40.5108721),42003435000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Berks,42011,42011010500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.2,6658,5149,POINT (-76.1443814 40.3566918),42011010500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Allegheny,42003,42003465600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,11.9,2494,2095,POINT (-80.0684148 40.4385293),42003465600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.3
2022,PA,Pennsylvania,Allegheny,42003,42003446000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.2,,,8.1,10.4,1669,1232,POINT (-80.192335 40.5544208),42003446000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.3
2022,PA,Pennsylvania,Berks,42011,42011012106,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.6,11.2,4914,3893,POINT (-75.8480908 40.3074998),42011012106,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.0
2022,PA,Pennsylvania,Armstrong,42005,42005950200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.5,12.4,2070,1682,POINT (-79.4935051 40.9446974),42005950200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.6
2022,PA,Pennsylvania,Allegheny,42003,42003432400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.0,2579,2173,POINT (-80.0683549 40.4981264),42003432400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Beaver,42007,42007601400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.6,3244,2568,POINT (-80.3111761 40.7402738),42007601400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.1
2022,PA,Pennsylvania,Berks,42011,42011010801,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,8.9,11.6,1953,1528,POINT (-76.0530663 40.2732433),42011010801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.7
2022,PA,Pennsylvania,Blair,42013,42013011101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.1,1581,1337,POINT (-78.4218462 40.4286324),42013011101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Blair,42013,42013100600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,2445,1931,POINT (-78.4051726 40.5281924),42013100600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.9
2022,PA,Pennsylvania,Beaver,42007,42007601802,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.0,12.8,3622,2953,POINT (-80.220846 40.7159949),42007601802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.8
2022,PA,Pennsylvania,Allegheny,42003,42003565300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.3,13.1,1238,989,POINT (-79.9555215 40.3994999),42003565300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.6
