Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Smoking,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Drinking,Physical_Activity,Short_Sleep
2022,PA,Pennsylvania,Beaver,42007,42007602601,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.9,,,12.1,15.9,5249,3983,POINT (-80.3809235 40.7025895),42007602601,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.5,19.8,34.7
2022,PA,Pennsylvania,Allegheny,42003,42003450700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.5,,,16.3,20.6,3033,2569,POINT (-80.1577271 40.5072482),42003450700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.7,25.2,37.0
2022,PA,Pennsylvania,Allegheny,42003,42003477100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.6,,,15.5,19.8,3779,3090,POINT (-80.0050144 40.3584905),42003477100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,25.0,33.3
2022,PA,Pennsylvania,Beaver,42007,42007602800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.4,,,18.0,23.2,2433,1903,POINT (-80.4580115 40.6343582),42007602800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.7,29.0,40.8
2022,PA,Pennsylvania,Allegheny,42003,42003470300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.1,,,8.8,11.5,4317,3690,POINT (-80.082173 40.3815358),42003470300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,21.1,30.2
2022,PA,Pennsylvania,Allegheny,42003,42003429100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.2,,,11.6,14.9,2607,2132,POINT (-80.0077199 40.5062553),42003429100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.6,18.4,34.1
2022,PA,Pennsylvania,Allegheny,42003,42003446000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.9,,,7.8,10.1,1669,1232,POINT (-80.192335 40.5544208),42003446000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.6,14.1,29.1
2022,PA,Pennsylvania,Allegheny,42003,42003563300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.3,,,9.0,11.8,1546,1191,POINT (-80.1463405 40.5616667),42003563300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.4,16.2,30.8
2022,PA,Pennsylvania,Berks,42011,42011001500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.9,,,18.3,23.6,3897,2499,POINT (-75.9135092 40.345487),42011001500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,38.4,47.3
2022,PA,Pennsylvania,Beaver,42007,42007601100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.2,,,17.8,23.0,3076,2508,POINT (-80.3248825 40.7766226),42007601100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.0,29.5,40.4
2022,PA,Pennsylvania,Allegheny,42003,42003552100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,31.1,,,28.3,33.9,1175,930,POINT (-79.8640158 40.3453582),42003552100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,7.8,52.4,45.3
2022,PA,Pennsylvania,Allegheny,42003,42003563000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.0,,,16.0,20.2,2928,2418,POINT (-80.0808702 40.4528644),42003563000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,26.1,41.0
2022,PA,Pennsylvania,Armstrong,42005,42005950700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.1,,,16.6,21.6,3679,2859,POINT (-79.2965126 40.7960138),42005950700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,26.4,37.3
2022,PA,Pennsylvania,Berks,42011,42011010702,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.7,,,12.8,16.8,4722,3653,POINT (-76.0671966 40.3144803),42011010702,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.7,22.1,39.6
2022,PA,Pennsylvania,Armstrong,42005,42005951100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.8,,,19.1,24.6,3921,3097,POINT (-79.5186876 40.8287),42005951100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.2,30.5,39.2
2022,PA,Pennsylvania,Allegheny,42003,42003475303,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.6,,,9.3,12.1,4150,3324,POINT (-80.0467612 40.3081251),42003475303,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.7,17.2,31.2
2022,PA,Pennsylvania,Beaver,42007,42007600602,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.7,,,14.6,19.0,2680,2204,POINT (-80.4600137 40.7642585),42007600602,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.2,25.9,35.1
2022,PA,Pennsylvania,Allegheny,42003,42003425000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.3,,,19.9,24.9,3437,2816,POINT (-79.9496305 40.4951611),42003425000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.7,26.1,38.7
2022,PA,Pennsylvania,Allegheny,42003,42003564800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,26.4,,,23.7,29.0,1819,1420,POINT (-79.8790624 40.4464112),42003564800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,11.9,40.0,49.3
2022,PA,Pennsylvania,Allegheny,42003,42003427100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.7,,,12.0,15.4,5340,4428,POINT (-79.9768619 40.5166557),42003427100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.6,19.3,32.8
2022,PA,Pennsylvania,Allegheny,42003,42003470600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.1,,,12.3,15.9,2936,2468,POINT (-80.0868168 40.3953462),42003470600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.5,20.6,34.0
2022,PA,Pennsylvania,Allegheny,42003,42003409001,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.8,,,8.6,11.1,9192,6775,POINT (-80.0383162 40.633725),42003409001,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,22.2,14.5,31.7
2022,PA,Pennsylvania,Berks,42011,42011001700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.5,,,18.0,23.2,3353,2294,POINT (-75.9202363 40.3410538),42011001700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.2,38.8,46.4
2022,PA,Pennsylvania,Allegheny,42003,42003426800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.2,,,10.7,13.9,5150,4225,POINT (-79.950049 40.5420387),42003426800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.1,18.9,32.4
2022,PA,Pennsylvania,Berks,42011,42011000500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.8,,,13.7,18.0,3702,2632,POINT (-75.9215479 40.3626613),42011000500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.0,29.5,43.3
2022,PA,Pennsylvania,Allegheny,42003,42003516200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.4,,,8.2,10.7,1739,1437,POINT (-79.8798721 40.4316271),42003516200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.9,14.7,33.2
2022,PA,Pennsylvania,Allegheny,42003,42003414101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.2,,,9.8,12.7,5499,4276,POINT (-79.9334239 40.5976481),42003414101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.9,17.0,31.8
2022,PA,Pennsylvania,Allegheny,42003,42003564200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.1,,,14.1,18.1,2094,1837,POINT (-79.7909231 40.3325559),42003564200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.1,24.1,34.3
2022,PA,Pennsylvania,Beaver,42007,42007603801,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.0,,,12.1,16.0,2931,2513,POINT (-80.2073014 40.6611483),42007603801,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,22.0,33.9
2022,PA,Pennsylvania,Allegheny,42003,42003407001,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.9,,,14.0,17.9,5586,4614,POINT (-79.8716963 40.6489715),42003407001,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.8,23.2,33.4
2022,PA,Pennsylvania,Allegheny,42003,42003562500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.9,,,22.3,27.6,2919,2062,POINT (-80.0523248 40.4580392),42003562500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.7,32.7,44.9
2022,PA,Pennsylvania,Allegheny,42003,42003412003,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.9,,,9.6,12.4,6312,4645,POINT (-80.0813656 40.5997823),42003412003,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.7,16.4,32.6
2022,PA,Pennsylvania,Allegheny,42003,42003413202,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.9,,,8.7,11.2,2860,2309,POINT (-80.0580304 40.5807668),42003413202,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.2,15.9,30.3
2022,PA,Pennsylvania,Berks,42011,42011014102,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.6,,,13.6,17.8,4526,3750,POINT (-75.7459198 40.525398),42011014102,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,23.2,39.5
2022,PA,Pennsylvania,Allegheny,42003,42003461000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.0,,,14.9,19.0,1108,952,POINT (-80.1138435 40.5066796),42003461000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.6,23.5,36.2
2022,PA,Pennsylvania,Allegheny,42003,42003503002,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.3,,,16.1,20.5,5846,5020,POINT (-79.8154447 40.3477995),42003503002,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,26.1,35.8
2022,PA,Pennsylvania,Blair,42013,42013011002,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,14.8,19.3,4301,3622,POINT (-78.4284347 40.447215),42013011002,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,13.8,30.2,38.2
2022,PA,Pennsylvania,Allegheny,42003,42003413400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.1,,,7.9,10.4,4517,3476,POINT (-80.0053486 40.5609612),42003413400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.4,16.5,30.6
2022,PA,Pennsylvania,Allegheny,42003,42003430100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.9,,,15.7,20.1,2134,1692,POINT (-80.0247469 40.5145886),42003430100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.6,21.6,37.1
2022,PA,Pennsylvania,Berks,42011,42011013402,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.9,,,13.9,18.1,2973,2541,POINT (-75.6884196 40.4140174),42011013402,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,22.2,38.5
2022,PA,Pennsylvania,Allegheny,42003,42003496101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.9,,,12.2,15.6,3031,2459,POINT (-79.8170496 40.2677954),42003496101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.5,20.3,33.3
2022,PA,Pennsylvania,Allegheny,42003,42003459201,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.1,,,10.6,13.7,7344,6199,POINT (-80.1316049 40.4416666),42003459201,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.8,17.4,33.1
2022,PA,Pennsylvania,Allegheny,42003,42003470502,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.6,,,12.0,15.2,3011,2526,POINT (-80.0685025 40.403623),42003470502,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.6,20.9,31.4
2022,PA,Pennsylvania,Allegheny,42003,42003561500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.5,17.2,2588,2197,POINT (-79.8684145 40.4403131),42003561500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,12.9,28.9,41.5
2022,PA,Pennsylvania,Berks,42011,42011000400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.4,,,16.0,20.7,4114,2948,POINT (-75.9279462 40.3573688),42011000400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.2,34.3,46.5
2022,PA,Pennsylvania,Berks,42011,42011011101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.1,,,11.4,14.9,2530,2108,POINT (-75.9646818 40.3442572),42011011101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.5,25.6,39.1
2022,PA,Pennsylvania,Allegheny,42003,42003565300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.7,,,19.4,24.1,1238,989,POINT (-79.9555215 40.3994999),42003565300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,30.0,38.4
2022,PA,Pennsylvania,Berks,42011,42011011602,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.0,,,12.1,15.9,4545,3626,POINT (-75.9883232 40.2735653),42011011602,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,21.0,38.3
2022,PA,Pennsylvania,Allegheny,42003,42003420000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.1,,,16.1,20.1,1454,1255,POINT (-79.8593437 40.4933019),42003420000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.8,26.0,35.2
2022,PA,Pennsylvania,Allegheny,42003,42003456003,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.8,,,10.3,13.3,8059,5714,POINT (-80.1743251 40.3551078),42003456003,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,17.5,33.3
2022,PA,Pennsylvania,Allegheny,42003,42003488300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.2,,,13.3,17.1,2008,1725,POINT (-79.8876886 40.3701776),42003488300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,23.8,33.8
2022,PA,Pennsylvania,Armstrong,42005,42005950200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.0,,,17.4,22.6,2070,1682,POINT (-79.4935051 40.9446974),42005950200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,28.2,37.5
2022,PA,Pennsylvania,Allegheny,42003,42003417100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.3,,,12.6,16.2,2166,1777,POINT (-79.7844339 40.5441473),42003417100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.5,19.6,33.2
2022,PA,Pennsylvania,Allegheny,42003,42003458001,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.9,,,9.6,12.4,4333,3621,POINT (-80.1290569 40.3867482),42003458001,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.5,17.3,31.3
2022,PA,Pennsylvania,Allegheny,42003,42003484600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.4,,,18.1,22.8,2038,1724,POINT (-79.9007531 40.3923007),42003484600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.9,30.1,37.9
2022,PA,Pennsylvania,Armstrong,42005,42005951400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.7,,,18.1,23.4,2472,2045,POINT (-79.549422 40.6413503),42005951400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,29.4,38.4
2022,PA,Pennsylvania,Bradford,42015,42015950200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.4,,,17.1,21.8,4783,3773,POINT (-76.4027315 41.9071043),42015950200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.7,26.6,39.1
2022,PA,Pennsylvania,Bradford,42015,42015950502,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.0,,,14.9,19.2,3324,2621,POINT (-76.5737698 41.951963),42015950502,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,23.6,37.6
2022,PA,Pennsylvania,Berks,42011,42011000800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.7,,,20.0,25.5,4658,3057,POINT (-75.9178945 40.3522662),42011000800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,40.5,47.6
2022,PA,Pennsylvania,Allegheny,42003,42003515300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.4,,,18.1,22.8,1734,1456,POINT (-79.8929741 40.4187009),42003515300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.1,30.7,42.7
2022,PA,Pennsylvania,Allegheny,42003,42003455000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.5,,,11.8,15.2,1475,1216,POINT (-80.18715 40.4001651),42003455000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.2,20.3,33.0
2022,PA,Pennsylvania,Berks,42011,42011011905,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.5,,,13.5,17.7,3411,2602,POINT (-75.7625561 40.2754016),42011011905,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.3,20.2,40.4
2022,PA,Pennsylvania,Allegheny,42003,42003451101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.3,,,9.0,11.7,3792,3035,POINT (-80.2181067 40.5355169),42003451101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.8,16.0,31.6
2022,PA,Pennsylvania,Allegheny,42003,42003520002,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.0,,,13.2,16.9,3092,2577,POINT (-79.8340656 40.419089),42003520002,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.0,21.6,36.2
2022,PA,Pennsylvania,Allegheny,42003,42003429600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.0,,,11.4,14.7,3588,2983,POINT (-80.048046 40.509689),42003429600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.0,19.5,34.1
2022,PA,Pennsylvania,Allegheny,42003,42003449000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.7,,,15.6,19.8,2488,1990,POINT (-80.2285609 40.5556535),42003449000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.4,23.7,36.1
2022,PA,Pennsylvania,Allegheny,42003,42003522000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.7,,,19.4,24.2,3101,2355,POINT (-79.776354 40.4077743),42003522000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.7,30.0,40.4
2022,PA,Pennsylvania,Berks,42011,42011012500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.1,18.3,2242,1682,POINT (-75.9291777 40.3941481),42011012500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,27.7,41.3
2022,PA,Pennsylvania,Allegheny,42003,42003464400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.7,,,21.1,26.3,3208,2314,POINT (-80.0588329 40.471413),42003464400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.1,33.6,44.7
2022,PA,Pennsylvania,Berks,42011,42011002700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.2,,,11.4,15.1,2125,1787,POINT (-75.9502154 40.3190019),42011002700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,26.0,39.6
2022,PA,Pennsylvania,Berks,42011,42011013200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.9,,,13.9,18.2,4264,3391,POINT (-75.6374781 40.3323297),42011013200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.4,24.0,40.2
2022,PA,Pennsylvania,Beaver,42007,42007603202,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.4,,,10.8,14.2,7157,5646,POINT (-80.2992519 40.6404288),42007603202,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,18.6,33.6
2022,PA,Pennsylvania,Allegheny,42003,42003472400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.0,,,9.6,12.4,1776,1486,POINT (-80.0380679 40.3878532),42003472400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,22.2,16.6,32.5
2022,PA,Pennsylvania,Cambria,42021,42021011800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.6,,,15.4,20.0,3938,3116,POINT (-78.7881272 40.632568),42021011800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,25.7,38.3
2022,PA,Pennsylvania,Cambria,42021,42021013200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.0,,,16.6,21.4,3943,3086,POINT (-78.7731395 40.3733925),42021013200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,27.7,39.4
2022,PA,Pennsylvania,Butler,42019,42019911600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.7,,,12.8,16.8,4990,4062,POINT (-79.9257605 40.7877285),42019911600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.0,21.6,37.3
2022,PA,Pennsylvania,Chester,42029,42029303803,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.2,,,8.8,11.8,3692,2675,POINT (-75.7012007 39.9849366),42029303803,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,17.0,32.3
2022,PA,Pennsylvania,Bucks,42017,42017105507,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.8,,,7.6,10.1,7404,5661,POINT (-74.8243199 40.2154802),42017105507,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,15.8,32.9
2022,PA,Pennsylvania,Crawford,42039,42039111700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.3,,,11.5,15.2,4846,4220,POINT (-80.1533902 41.665919),42039111700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,22.1,33.5
